,Id,Time,Sens-1,Sens-2,Sens-3,Sens-4,Sens-5,Sens-6,Sens-7,Sens-8,Temp,Co2
13837,43.0,0.012999,13.1016,10.4742,10.6249,11.8236,11.0523,17.5102,6.90259,7.42443,27.5768,53.3501
13838,43.0,0.013277,13.102,10.474,10.6244,11.8229,11.0533,17.5114,6.90367,7.42443,27.5809,53.3287
13839,43.0,0.013555,13.1023,10.4738,10.6239,11.8228,11.0543,17.5117,6.90453,7.42455,27.5846,53.3093
13840,43.0,0.013833,13.1026,10.4734,10.6236,11.8226,11.0557,17.5127,6.90556,7.4248,27.588,53.2918
13841,43.0,0.014116,13.1029,10.4733,10.6236,11.8225,11.0565,17.5136,6.90649,7.42516,27.591,53.2759
13842,43.0,0.014394,13.1031,10.4734,10.6236,11.8225,11.0578,17.5148,6.90745,7.42548,27.5938,53.2616
13843,43.0,0.014672,13.1031,10.4729,10.623,11.8219,11.058,17.5141,6.9077,7.42524,27.5963,53.2486
13844,43.0,0.01495,13.1022,10.4724,10.6225,11.8213,11.0581,17.5146,6.90792,7.42489,27.5988,53.2369
13845,43.0,0.015228,13.1025,10.472,10.6226,11.821,11.0589,17.5153,6.90838,7.42498,27.6027,53.2233
13846,43.0,0.015513,13.1028,10.4719,10.6228,11.8211,11.0592,17.5159,6.90904,7.42532,27.6063,53.2109
13847,43.0,0.015791,13.103,10.4717,10.6229,11.8212,11.0601,17.5165,6.90963,7.42562,27.6095,53.1998
13848,43.0,0.016069,13.1033,10.4719,10.6227,11.8209,11.0605,17.5164,6.91005,7.4259,27.6124,53.1897
13849,43.0,0.016347,13.1035,10.4721,10.6224,11.8207,11.0608,17.5166,6.91055,7.42602,27.615,53.1806
13850,43.0,0.016625,13.1037,10.4717,10.6221,11.8202,11.0608,17.5165,6.91075,7.42586,27.6174,53.1723
13851,43.0,0.016909,13.1036,10.4716,10.6221,11.8202,11.0613,17.5167,6.91081,7.42559,27.6196,53.1648
13852,43.0,0.017187,13.1038,10.4718,10.622,11.8204,11.0616,17.5172,6.91111,7.42547,27.6206,53.1551
13853,43.0,0.017465,13.104,10.472,10.6225,11.8206,11.0621,17.5173,6.91176,7.42563,27.6215,53.1462
13854,43.0,0.017743,13.1041,10.4718,10.622,11.8201,11.0623,17.5178,6.91198,7.42551,27.6223,53.1382
13855,43.0,0.018021,13.1042,10.4721,10.6218,11.8199,11.0623,17.5179,6.91242,7.42593,27.623,53.131
13856,43.0,0.018303,13.1044,10.4722,10.6223,11.8202,11.0629,17.5183,6.91269,7.42578,27.6237,53.1244
13857,43.0,0.018581,13.1045,10.4719,10.6226,11.82,11.0634,17.5183,6.91282,7.42578,27.6243,53.1185
13858,43.0,0.018859,13.1046,10.4717,10.6225,11.82,11.0635,17.5183,6.9128,7.42565,27.6248,53.1132
13859,43.0,0.019137,13.1047,10.4717,10.6222,11.8198,11.0634,17.518,6.91292,7.42579,27.6244,53.1083
13860,43.0,0.019415,13.1047,10.4719,10.6221,11.8196,11.0635,17.5174,6.91315,7.42605,27.6239,53.1039
13861,43.0,0.0197,13.1048,10.4721,10.622,11.8197,11.0637,17.5179,6.91348,7.42629,27.6236,53.1
13862,43.0,0.019978,13.1049,10.4723,10.6223,11.8199,11.0642,17.5183,6.91378,7.42637,27.6232,53.0964
13863,43.0,0.020256,13.1049,10.4725,10.6226,11.8202,11.0648,17.5187,6.91405,7.42671,27.6229,53.0931
13864,43.0,0.020534,13.105,10.4723,10.6223,11.8202,11.0649,17.519,6.91429,7.42676,27.6226,53.0902
13865,43.0,0.020812,13.105,10.4719,10.6221,11.8198,11.0647,17.5186,6.91414,7.4264,27.6224,53.0875
13866,43.0,0.021101,13.1051,10.4717,10.6218,11.8194,11.0647,17.518,6.91413,7.42607,27.6241,53.0838
13867,43.0,0.021379,13.1051,10.4719,10.6219,11.8197,11.065,17.5184,6.91436,7.42604,27.6256,53.0788
13868,43.0,0.021657,13.1052,10.4721,10.6221,11.8199,11.0655,17.5187,6.91458,7.42628,27.627,53.0742
13869,43.0,0.021935,13.1052,10.4721,10.622,11.8202,11.0658,17.519,6.9149,7.42663,27.6282,53.0701
13870,43.0,0.022213,13.1052,10.4712,10.6218,11.8193,11.0663,17.519,6.91519,7.42668,27.6293,53.0663
13871,43.0,0.022516,13.1052,10.4702,10.623,11.8198,11.0678,17.5193,6.91645,7.42739,27.6227,53.081
13872,43.0,0.022794,13.1053,10.4696,10.624,11.8201,11.0692,17.5196,6.91772,7.42856,27.6167,53.0942
13873,43.0,0.023072,13.1053,10.4693,10.6251,11.8205,11.0707,17.5198,6.91874,7.42936,27.6113,53.1062
13874,43.0,0.02335,13.1058,10.4688,10.6254,11.8203,11.0719,17.52,6.91967,7.42981,27.6065,53.117
13875,43.0,0.023628,13.1058,10.4682,10.6258,11.8198,11.0727,17.5192,6.92026,7.42983,27.602,53.1268
13876,43.0,0.023912,13.1057,10.4675,10.6256,11.8197,11.0735,17.5195,6.92041,7.42984,27.598,53.1357
13877,43.0,0.02419,13.1057,10.467,10.6263,11.8199,11.0743,17.5198,6.92093,7.42998,27.5944,53.1437
13878,43.0,0.024468,13.1057,10.4668,10.6269,11.8202,11.0751,17.52,6.92152,7.43051,27.5911,53.151
13879,43.0,0.024746,13.1061,10.4665,10.6273,11.8204,11.076,17.5202,6.92218,7.43072,27.5882,53.1575
13880,43.0,0.025024,13.1063,10.466,10.6279,11.8203,11.0769,17.5204,6.9224,7.43078,27.5855,53.1635
13881,43.0,0.025311,13.1062,10.4654,10.6278,11.8201,11.0774,17.5202,6.92285,7.43097,27.5831,53.1689
13882,43.0,0.025589,13.1064,10.465,10.628,11.8203,11.0779,17.5204,6.92314,7.43113,27.5809,53.1737
13883,43.0,0.025867,13.1063,10.4646,10.6283,11.8205,11.0782,17.5199,6.92314,7.43115,27.5789,53.1781
13884,43.0,0.026145,13.1062,10.4642,10.6287,11.8207,11.0786,17.5198,6.92365,7.43117,27.578,53.1817
13885,43.0,0.026423,13.1062,10.4644,10.6291,11.8211,11.0792,17.52,6.92411,7.43172,27.5773,53.1823
13886,43.0,0.026712,13.1061,10.464,10.6293,11.821,11.0795,17.5205,6.9244,7.43168,27.5766,53.1829
13887,43.0,0.02699,13.106,10.4637,10.6297,11.8209,11.08,17.5207,6.92453,7.43178,27.5759,53.1834
13888,43.0,0.027268,13.106,10.4634,10.6302,11.8215,11.0803,17.5208,6.92478,7.43187,27.5754,53.1839
13889,43.0,0.027546,13.1059,10.4635,10.6305,11.8216,11.0805,17.5209,6.92501,7.43196,27.5749,53.1843
13890,43.0,0.027824,13.1059,10.4632,10.63,11.8216,11.0807,17.5211,6.92509,7.43177,27.5744,53.1847
13891,43.0,0.028108,13.1059,10.4629,10.6295,11.8213,11.0805,17.5202,6.92491,7.43172,27.574,53.1851
13892,43.0,0.028386,13.1063,10.4627,10.6297,11.821,11.0803,17.5204,6.92512,7.43169,27.5736,53.1854
13893,43.0,0.028664,13.1062,10.4625,10.6302,11.8213,11.0806,17.5205,6.92531,7.43179,27.5733,53.1857
13894,43.0,0.028942,13.1062,10.4625,10.6307,11.8216,11.081,17.5207,6.92561,7.43201,27.573,53.186
13895,43.0,0.02922,13.1061,10.4623,10.6311,11.8219,11.0813,17.5208,6.92588,7.43235,27.5727,53.1862
13896,43.0,0.029505,13.106,10.4629,10.6313,11.8217,11.0817,17.5209,6.92613,7.43252,27.5724,53.1864
13897,43.0,0.029783,13.106,10.4626,10.6303,11.8214,11.0814,17.5201,6.92572,7.43227,27.5722,53.1866
13898,43.0,0.030061,13.1059,10.4624,10.6293,11.8211,11.0811,17.5193,6.92573,7.43218,27.5724,53.1868
13899,43.0,0.030339,13.1059,10.4623,10.6299,11.8212,11.0813,17.5195,6.92587,7.43237,27.5731,53.1869
13900,43.0,0.030617,13.1059,10.4623,10.6304,11.8213,11.0816,17.5198,6.92612,7.43254,27.5738,53.1871
13901,43.0,0.030901,13.1058,10.4623,10.6308,11.8216,11.0819,17.52,6.92634,7.43269,27.5744,53.1872
13902,43.0,0.031179,13.1058,10.4621,10.6306,11.8213,11.0822,17.5202,6.92642,7.43256,27.5749,53.1873
13903,43.0,0.031457,13.1058,10.4622,10.6307,11.821,11.0824,17.5204,6.92636,7.43244,27.5754,53.1874
13904,43.0,0.031735,13.1057,10.462,10.63,11.8209,11.0822,17.5202,6.92593,7.43207,27.5758,53.1875
13905,43.0,0.032013,13.1057,10.4619,10.6296,11.8212,11.0823,17.5201,6.92567,7.43174,27.5765,53.1876
13906,43.0,0.0323,13.1057,10.4617,10.6299,11.8216,11.0825,17.5206,6.92594,7.43183,27.5787,53.1847
13907,43.0,0.032578,13.1059,10.4616,10.6298,11.8214,11.0827,17.5207,6.92618,7.43192,27.5808,53.182
13908,43.0,0.032856,13.1059,10.4617,10.6296,11.8211,11.0829,17.5209,6.92615,7.43173,27.5826,53.1796
13909,43.0,0.033134,13.1058,10.4616,10.6294,11.821,11.0831,17.52,6.92624,7.43156,27.5842,53.1775
13910,43.0,0.033412,13.1058,10.4615,10.6297,11.8211,11.0833,17.5202,6.92633,7.43154,27.5857,53.1755
13911,43.0,0.033696,13.1058,10.4614,10.6297,11.8213,11.0832,17.5197,6.92603,7.43152,27.5871,53.1737
13912,43.0,0.033974,13.1041,10.4624,10.6276,11.8207,11.0824,17.518,6.92614,7.43217,27.5864,53.1661
13913,43.0,0.034252,13.1021,10.4635,10.6257,11.8205,11.0812,17.516,6.92636,7.43302,27.5858,53.1592
13914,43.0,0.03453,13.0999,10.4638,10.6242,11.82,11.0804,17.5143,6.92656,7.43392,27.5853,53.153
13915,43.0,0.034808,13.0976,10.4644,10.6226,11.8196,11.0795,17.5127,6.92624,7.43448,27.5848,53.1474
13916,43.0,0.035095,13.0954,10.4653,10.6208,11.8186,11.0784,17.5113,6.92595,7.43471,27.5843,53.1423
13917,43.0,0.035373,13.0933,10.4659,10.6192,11.8184,11.0777,17.5097,6.92606,7.43505,27.5839,53.1377
13918,43.0,0.035651,13.0916,10.4667,10.6179,11.8179,11.0766,17.5086,6.92604,7.43563,27.5835,53.1335
13919,43.0,0.035929,13.0906,10.4674,10.6169,11.8177,11.076,17.5075,6.92602,7.43629,27.5832,53.1297
13920,43.0,0.036207,13.0888,10.468,10.6163,11.8173,11.0755,17.5066,6.92625,7.43688,27.5829,53.1263
13921,43.0,0.036492,13.0873,10.4686,10.6154,11.8174,11.075,17.5058,6.92634,7.43742,27.5826,53.1232
13922,43.0,0.03677,13.0867,10.4687,10.6143,11.8162,11.074,17.5047,6.92579,7.43764,27.5824,53.1204
13923,43.0,0.037048,13.0855,10.4689,10.6133,11.8149,11.0731,17.504,6.92529,7.4377,27.5821,53.1179
13924,43.0,0.037326,13.0841,10.4694,10.6128,11.8148,11.0726,17.5034,6.92522,7.43816,27.5829,53.1156
13925,43.0,0.037604,13.0831,10.4698,10.6123,11.8147,11.0724,17.5029,6.92527,7.43844,27.5836,53.1135
13926,43.0,0.037893,13.0825,10.4702,10.6121,11.8152,11.0722,17.5024,6.92558,7.43883,27.5842,53.1116
13927,43.0,0.038171,13.0826,10.4706,10.6113,11.8146,11.0721,17.502,6.92548,7.43905,27.5847,53.1099
13928,43.0,0.038449,13.0829,10.4709,10.6106,11.8137,11.0717,17.5016,6.92538,7.43898,27.5852,53.1084
13929,43.0,0.038727,13.0822,10.4706,10.6101,11.8137,11.0712,17.5009,6.92493,7.43905,27.5857,53.107
13930,43.0,0.039005,13.0812,10.4704,10.6099,11.8135,11.0709,17.5006,6.92464,7.43924,27.5861,53.1058
13931,43.0,0.039289,13.0802,10.4704,10.6099,11.8137,11.0709,17.5003,6.92487,7.43942,27.5846,53.1076
13932,43.0,0.039567,13.0803,10.4707,10.6097,11.8133,11.0709,17.5001,6.92484,7.43958,27.5832,53.1093
13933,43.0,0.039845,13.0799,10.471,10.6091,11.8129,11.0706,17.4999,6.92481,7.43946,27.5819,53.1108
13934,43.0,0.040123,13.0807,10.4713,10.6086,11.8119,11.0702,17.499,6.92478,7.43936,27.5808,53.1122
13935,43.0,0.040401,13.0798,10.4716,10.6085,11.8117,11.0702,17.4989,6.92501,7.43966,27.5798,53.1135
13936,43.0,0.04069,13.0792,10.4714,10.6084,11.8121,11.0703,17.4988,6.92508,7.4398,27.5788,53.1146
13937,43.0,0.040968,13.0785,10.4713,10.6084,11.812,11.0701,17.4984,6.9249,7.43992,27.578,53.1156
13938,43.0,0.041246,13.0778,10.4716,10.6079,11.8118,11.0699,17.4983,6.92474,7.4399,27.5782,53.1166
13939,43.0,0.041524,13.0778,10.4718,10.6076,11.8117,11.0696,17.4976,6.92447,7.43988,27.5784,53.1174
13940,43.0,0.041802,13.0779,10.472,10.6074,11.8115,11.0693,17.4976,6.92435,7.44013,27.5785,53.1182
13941,43.0,0.042086,13.078,10.4722,10.6074,11.8121,11.0694,17.4976,6.92474,7.44023,27.5787,53.1188
13942,43.0,0.042364,13.0773,10.4724,10.6074,11.8129,11.0695,17.4976,6.92484,7.44045,27.5788,53.1195
13943,43.0,0.042642,13.0774,10.4725,10.6073,11.8125,11.0694,17.4977,6.92444,7.44051,27.5789,53.12
13944,43.0,0.04292,13.0769,10.4727,10.6068,11.8116,11.0689,17.4967,6.92382,7.4403,27.579,53.1205
13945,43.0,0.043198,13.0766,10.4726,10.6065,11.8114,11.0683,17.4958,6.92351,7.44038,27.5781,53.121
13946,43.0,0.043483,13.076,10.4727,10.6066,11.8112,11.0683,17.4957,6.92348,7.44058,27.5774,53.1214
13947,43.0,0.043761,13.0758,10.4729,10.6067,11.8114,11.0683,17.4955,6.92395,7.44077,27.5767,53.1218
13948,43.0,0.044039,13.0765,10.473,10.607,11.8125,11.0683,17.4954,6.92413,7.4412,27.576,53.1221
13949,43.0,0.044317,13.076,10.4731,10.6069,11.8124,11.0685,17.4956,6.92417,7.44119,27.5755,53.1224
13950,43.0,0.044595,13.0756,10.473,10.6066,11.8121,11.0683,17.4952,6.92383,7.44092,27.5749,53.1227
13951,43.0,0.044878,13.0752,10.4731,10.6065,11.8114,11.0679,17.4954,6.92339,7.4408,27.5745,53.123
13952,43.0,0.045156,13.0753,10.4728,10.6066,11.8114,11.068,17.4953,6.92325,7.44083,27.5724,53.1236
13953,43.0,0.045434,13.0749,10.4729,10.6065,11.8114,11.068,17.4952,6.92312,7.44126,27.5703,53.1268
13954,43.0,0.045712,13.0738,10.4736,10.6068,11.8112,11.0673,17.4942,6.92287,7.44218,27.5655,53.1387
13955,43.0,0.04599,13.0724,10.4736,10.6067,11.811,11.0662,17.4922,6.9224,7.44274,27.5612,53.1494
13956,43.0,0.046274,13.0718,10.474,10.6067,11.8104,11.0653,17.4907,6.92198,7.44325,27.5572,53.1596
13957,43.0,0.046552,13.0711,10.4744,10.6064,11.8103,11.0646,17.4901,6.92159,7.44372,27.5537,53.1713
13958,43.0,0.04683,13.0706,10.4753,10.6067,11.8104,11.064,17.4895,6.92137,7.44453,27.5505,53.182
13959,43.0,0.047108,13.0707,10.4759,10.607,11.8107,11.0636,17.4886,6.92129,7.44527,27.5476,53.1916
13960,43.0,0.047386,13.0707,10.4766,10.607,11.8108,11.0635,17.4888,6.92122,7.44594,27.545,53.2003
13961,43.0,0.047671,13.0701,10.4767,10.6067,11.8106,11.063,17.4884,6.92079,7.44615,27.5426,53.2082
13962,43.0,0.047949,13.0688,10.4765,10.6065,11.8099,11.0624,17.4886,6.92039,7.4462,27.5404,53.2153
13963,43.0,0.048227,13.0679,10.4764,10.6066,11.81,11.0618,17.4882,6.92028,7.44665,27.5385,53.2218
13964,43.0,0.048505,13.0682,10.4769,10.6067,11.8108,11.0612,17.4871,6.92056,7.44719,27.5367,53.2276
13965,43.0,0.048783,13.0675,10.4776,10.6068,11.8115,11.0613,17.4868,6.92056,7.44754,27.5351,53.2329
13966,43.0,0.049068,13.0677,10.478,10.6065,11.8109,11.0614,17.4875,6.92031,7.44773,27.5337,53.2376
13967,43.0,0.049346,13.0678,10.4785,10.6063,11.8103,11.0611,17.4872,6.91996,7.44776,27.5324,53.242
13968,43.0,0.049624,13.0679,10.4788,10.6062,11.8102,11.0607,17.4869,6.92002,7.44793,27.5312,53.2459
13969,43.0,0.049902,13.0675,10.4783,10.606,11.8099,11.0602,17.4856,6.91994,7.44821,27.5301,53.2494
13970,43.0,0.05018,13.0662,10.4779,10.6061,11.8096,11.0599,17.4848,6.91988,7.44847,27.5292,53.2526
13971,43.0,0.050464,13.0655,10.4783,10.6063,11.8102,11.0595,17.4853,6.91982,7.4487,27.5283,53.2555
13972,43.0,0.050742,13.0649,10.4781,10.6061,11.8101,11.0594,17.4855,6.91964,7.44864,27.5275,53.2581
13973,43.0,0.05102,13.0648,10.4782,10.606,11.8102,11.0591,17.4851,6.91948,7.44873,27.5268,53.2605
13974,43.0,0.051298,13.0647,10.4786,10.6062,11.8108,11.059,17.4846,6.91958,7.44893,27.5261,53.2626
13975,43.0,0.051576,13.0642,10.4787,10.6063,11.8108,11.0591,17.4849,6.91955,7.44925,27.5256,53.2646
13976,43.0,0.051861,13.0634,10.4786,10.6065,11.8111,11.0588,17.4854,6.91952,7.44941,27.525,53.2663
13977,43.0,0.052139,13.0626,10.4787,10.606,11.8109,11.0586,17.485,6.91937,7.44942,27.5243,53.2679
13978,43.0,0.052417,13.062,10.479,10.6056,11.8108,11.0586,17.4849,6.91923,7.44916,27.522,53.2694
13979,43.0,0.052695,13.0629,10.4789,10.6057,11.8104,11.0583,17.4848,6.91911,7.44919,27.5199,53.2707
13980,43.0,0.052973,13.0627,10.4793,10.6059,11.8109,11.0583,17.484,6.91912,7.44936,27.518,53.2718
13981,43.0,0.053256,13.0621,10.4796,10.606,11.8106,11.0583,17.485,6.91926,7.44964,27.5163,53.2729
13982,43.0,0.053534,13.0621,10.4796,10.6062,11.8109,11.0583,17.4849,6.91939,7.44976,27.5147,53.2739
13983,43.0,0.053812,13.0618,10.4792,10.6062,11.8103,11.0581,17.4838,6.91925,7.44933,27.5133,53.2747
13984,43.0,0.05409,13.0611,10.4789,10.6057,11.8098,11.0573,17.4828,6.91912,7.44922,27.512,53.2755
13985,43.0,0.054368,13.0609,10.4788,10.6059,11.8097,11.0572,17.4819,6.91913,7.44938,27.5109,53.2793
13986,43.0,0.054658,13.0604,10.4791,10.6061,11.8099,11.0571,17.4811,6.91927,7.44966,27.5099,53.2826
13987,43.0,0.054936,13.0605,10.4795,10.6063,11.8102,11.0572,17.4817,6.91939,7.44991,27.5089,53.2857
13988,43.0,0.055214,13.0604,10.4799,10.606,11.8097,11.0571,17.481,6.91938,7.44987,27.5081,53.2884
13989,43.0,0.055492,13.06,10.4799,10.6058,11.8097,11.057,17.4809,6.91912,7.4497,27.5073,53.2909
13990,43.0,0.05577,13.0595,10.4797,10.6058,11.8096,11.0568,17.4802,6.91888,7.44968,27.5066,53.2931
13991,43.0,0.056054,13.0594,10.4792,10.6058,11.8094,11.0567,17.4799,6.91904,7.44993,27.506,53.2952
13992,43.0,0.056332,13.0589,10.479,10.606,11.8096,11.0567,17.4803,6.91919,7.45002,27.5064,53.297
13993,43.0,0.05661,13.0596,10.4791,10.606,11.8091,11.0566,17.4806,6.91907,7.44997,27.5067,53.2987
13994,43.0,0.056888,13.0596,10.4795,10.6058,11.809,11.0564,17.4806,6.91883,7.44993,27.507,53.3002
13995,43.0,0.057166,13.0579,10.4783,10.6043,11.8075,11.055,17.4793,6.91825,7.44949,27.5187,53.2861
13996,43.0,0.057455,13.0561,10.4766,10.6031,11.806,11.0542,17.4764,6.91809,7.44949,27.5293,53.2678
13997,43.0,0.057733,13.055,10.4751,10.6017,11.8045,11.0538,17.4748,6.91808,7.44949,27.5389,53.2512
13998,43.0,0.058011,13.0545,10.474,10.6004,11.8033,11.0532,17.4737,6.91794,7.44949,27.5476,53.2363
13999,43.0,0.058289,13.0533,10.4728,10.5994,11.8018,11.0527,17.4724,6.91756,7.44936,27.5554,53.2227
14000,43.0,0.058567,13.0526,10.4716,10.5986,11.8004,11.0519,17.4705,6.91747,7.44924,27.5625,53.2104
14001,43.0,0.058852,13.0519,10.4705,10.5968,11.7994,11.051,17.4691,6.91727,7.44927,27.569,53.1993
14002,43.0,0.05913,13.0507,10.4696,10.5955,11.7984,11.0499,17.4679,6.91733,7.44942,27.5748,53.1893
14003,43.0,0.059408,13.0501,10.4689,10.5944,11.7978,11.0491,17.4678,6.91739,7.44956,27.5791,53.1802
14004,43.0,0.059686,13.0493,10.4683,10.5934,11.7968,11.0487,17.4667,6.91732,7.44942,27.583,53.1719
14005,43.0,0.059964,13.0488,10.4675,10.5928,11.7959,11.0482,17.4663,6.91725,7.4493,27.5865,53.1645
14006,43.0,0.06025,13.0482,10.4669,10.5923,11.7951,11.048,17.4647,6.91719,7.44919,27.5897,53.1578
14007,43.0,0.060528,13.0471,10.4663,10.5919,11.7946,11.0482,17.4645,6.91726,7.44922,27.5926,53.1517
14008,43.0,0.060806,13.0462,10.4659,10.5914,11.7941,11.0478,17.4641,6.91708,7.44884,27.5952,53.1462
14009,43.0,0.061084,13.0455,10.4654,10.5902,11.7935,11.047,17.4627,6.91691,7.44877,27.5976,53.1412
14010,43.0,0.061362,13.0447,10.4649,10.5898,11.7929,11.0466,17.462,6.91688,7.44858,27.5997,53.1354
14011,43.0,0.061646,13.0444,10.4645,10.5897,11.7924,11.0467,17.4621,6.91686,7.44853,27.6016,53.1284
14012,43.0,0.061924,13.044,10.4641,10.5897,11.7921,11.0466,17.4616,6.91708,7.44876,27.6034,53.1221
14013,43.0,0.062202,13.0438,10.4638,10.5894,11.7919,11.047,17.4621,6.91717,7.44883,27.605,53.1164
14014,43.0,0.06248,13.0434,10.4635,10.5893,11.7917,11.0471,17.4622,6.91724,7.44889,27.6064,53.1113
14015,43.0,0.062758,13.043,10.4632,10.5884,11.7911,11.0466,17.4613,6.91718,7.44882,27.6077,53.1066
14016,43.0,0.063041,13.0424,10.4629,10.5875,11.7903,11.0459,17.4604,6.917,7.44875,27.6089,53.1024
14017,43.0,0.063319,13.0419,10.4627,10.5876,11.7902,11.0456,17.4594,6.91672,7.44869,27.6099,53.0986
14018,43.0,0.063597,13.0414,10.4625,10.5878,11.7902,11.0456,17.4594,6.91683,7.44877,27.6109,53.0951
14019,43.0,0.063875,13.041,10.4623,10.5882,11.7901,11.0455,17.4598,6.91706,7.44884,27.6118,53.092
14020,43.0,0.064153,13.0406,10.4623,10.5884,11.7903,11.0457,17.4588,6.91715,7.44917,27.6125,53.0892
14021,43.0,0.064438,13.0403,10.4622,10.5884,11.79,11.0453,17.4578,6.9171,7.44907,27.6132,53.0866
14022,43.0,0.064716,13.04,10.462,10.5884,11.79,11.0454,17.457,6.91705,7.44911,27.6139,53.0843
14023,43.0,0.064994,13.0397,10.4619,10.5882,11.7901,11.0451,17.4563,6.91713,7.44915,27.6145,53.0822
14024,43.0,0.065272,13.0395,10.4617,10.5882,11.7903,11.0454,17.4556,6.91709,7.44918,27.616,53.0803
14025,43.0,0.06555,13.0392,10.4618,10.5886,11.7902,11.0456,17.4557,6.91729,7.44948,27.6173,53.0786
14026,43.0,0.065557,13.039,10.4617,10.5887,11.79,11.0457,17.4551,6.91748,7.44935,27.6185,53.077
14027,43.0,0.066112,13.0388,10.4619,10.5889,11.7897,11.0461,17.4555,6.9174,7.44923,27.6196,53.0756
14028,43.0,0.06639,13.0387,10.4618,10.5892,11.7899,11.0465,17.4556,6.9177,7.44939,27.6206,53.0743
14029,43.0,0.066668,13.0385,10.4617,10.5891,11.7899,11.0464,17.456,6.91772,7.44966,27.6215,53.0732
14030,43.0,0.066946,13.0384,10.4616,10.5883,11.7901,11.046,17.4553,6.91762,7.44965,27.6223,53.0722
14031,43.0,0.067231,13.0382,10.4615,10.5875,11.7896,11.0456,17.4551,6.9174,7.4495,27.6226,53.0712
14032,43.0,0.067509,13.0381,10.4614,10.5876,11.7894,11.0458,17.4555,6.91732,7.44937,27.6224,53.0734
14033,43.0,0.067787,13.038,10.4613,10.5876,11.7894,11.0462,17.4559,6.91738,7.44952,27.6221,53.0753
14034,43.0,0.068065,13.0379,10.4612,10.5879,11.7894,11.0468,17.4559,6.91743,7.44951,27.6219,53.0771
14035,43.0,0.068343,13.0381,10.4613,10.5883,11.7895,11.0469,17.4553,6.91748,7.44965,27.6218,53.0787
14036,43.0,0.068628,13.038,10.4613,10.5883,11.7889,11.047,17.4547,6.91753,7.4495,27.6216,53.0801
14037,43.0,0.068906,13.0393,10.4612,10.5887,11.7893,11.0479,17.4562,6.91844,7.4499,27.6224,53.0814
14038,43.0,0.069184,13.0405,10.4611,10.5894,11.7898,11.0487,17.4568,6.91952,7.45053,27.6231,53.0826
14039,43.0,0.069462,13.0418,10.4611,10.5898,11.79,11.0494,17.4571,6.92025,7.4507,27.6238,53.0837
14040,43.0,0.06974,13.0427,10.461,10.5902,11.7904,11.0501,17.457,6.92103,7.45085,27.6244,53.0846
14041,43.0,0.070025,13.0438,10.4604,10.5904,11.7903,11.0504,17.4579,6.92136,7.45072,27.6249,53.0855
14042,43.0,0.070303,13.0448,10.4599,10.5904,11.79,11.0508,17.4584,6.92166,7.45074,27.6259,53.0863
14043,43.0,0.070581,13.0457,10.4599,10.5915,11.7904,11.0515,17.4592,6.92218,7.45102,27.6273,53.087
14044,43.0,0.070859,13.0465,10.46,10.5923,11.7905,11.0521,17.4599,6.92278,7.45101,27.6285,53.0877
14045,43.0,0.071137,13.0472,10.4601,10.5924,11.7906,11.0525,17.4612,6.9232,7.4514,27.6296,53.0883
14046,43.0,0.071425,13.0479,10.4601,10.5924,11.7905,11.0529,17.4614,6.92345,7.45149,27.6306,53.0888
14047,43.0,0.071703,13.0485,10.4601,10.5929,11.7909,11.0536,17.4619,6.92367,7.45143,27.6315,53.0893
14048,43.0,0.071982,13.0483,10.4596,10.5931,11.791,11.0538,17.4607,6.92363,7.45125,27.6323,53.0897
14049,43.0,0.07226,13.0482,10.4595,10.5932,11.791,11.0539,17.4609,6.92371,7.45121,27.6327,53.0901
14050,43.0,0.072538,13.0487,10.4594,10.5932,11.7911,11.0543,17.4608,6.92404,7.45158,27.6325,53.1025
14051,43.0,0.072821,13.049,10.4592,10.5937,11.7914,11.0547,17.4603,6.92446,7.45165,27.6322,53.1137
14052,43.0,0.073099,13.0495,10.4593,10.5941,11.7912,11.0552,17.4603,6.92472,7.45171,27.632,53.1238
14053,43.0,0.073377,13.0499,10.4592,10.5941,11.7911,11.0553,17.4602,6.92495,7.45164,27.6318,53.1329
14054,43.0,0.073655,13.0503,10.4594,10.5943,11.7913,11.0556,17.4608,6.92491,7.45197,27.6317,53.1412
14055,43.0,0.073933,13.0502,10.4595,10.5944,11.7914,11.0554,17.4607,6.92474,7.45173,27.6315,53.1487
14056,43.0,0.074224,13.0506,10.4596,10.5944,11.7912,11.0555,17.4609,6.92485,7.45165,27.6314,53.1555
14057,43.0,0.074502,13.0502,10.4597,10.5944,11.7911,11.0556,17.4611,6.92482,7.45145,27.6322,53.1647
14058,43.0,0.07478,13.0506,10.4597,10.5949,11.7911,11.0556,17.461,6.92504,7.45153,27.6329,53.1729
14059,43.0,0.075058,13.0505,10.4598,10.5954,11.7912,11.0557,17.4622,6.92536,7.4516,27.6336,53.1804
14060,43.0,0.075336,13.0504,10.4599,10.596,11.7917,11.0557,17.4616,6.92566,7.45167,27.6342,53.1872
14061,43.0,0.075621,13.0507,10.4599,10.5964,11.7917,11.0558,17.4627,6.9258,7.45186,27.6348,53.1933
14062,43.0,0.075899,13.0499,10.46,10.5962,11.7915,11.0558,17.4615,6.92543,7.45177,27.6353,53.1988
14063,43.0,0.076177,13.0489,10.4599,10.5958,11.7913,11.0559,17.4603,6.92534,7.45142,27.6357,53.2039
